"","station","date","group_lower","parameter","form","result","unit","detection","source","dl","type","watershed","waterbody","designated_use","segment","site_summary_segment","year","month","year_mon","group_upper","ccc","cmc","d","units","suspected_nd","insufficient_dl_class_c","insufficient_dl_class_d","raw_exceedance_ccc","raw_exceedance_cmc","raw_exceedance_d","evidence_based_exceedance_ccc","evidence_based_exceedance_cmc","evidence_based_exceedance_d"
"1471","ANA01",2002-07-16,"copper","copper",NA,25,"","nd","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2002,7,"2002-7","Copper",8.649399207,12.93311444,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1472","ANA01",2002-07-16,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2002,7,"2002-7","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1473","ANA01",2002-07-16,"zinc","zinc - total","total",20,"","nd","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2002,7,"2002-7","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1474","ANA01",2002-10-21,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2002,10,"2002-10","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1475","ANA01",2002-10-21,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2002,10,"2002-10","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1476","ANA01",2004-07-12,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2004,7,"2004-7","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1477","ANA01",2004-07-12,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2004,7,"2004-7","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1478","ANA01",2004-10-18,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2004,10,"2004-10","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1479","ANA01",2004-10-18,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2004,10,"2004-10","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1480","ANA01",2009-01-13,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2009,1,"2009-1","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1481","ANA01",2009-01-13,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2009,1,"2009-1","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1482","ANA01",2009-04-20,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2009,4,"2009-4","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1483","ANA01",2009-04-20,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2009,4,"2009-4","Lead",2.407403804,61.77809842,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"1484","ANA01",2009-07-14,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2009,7,"2009-7","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1485","ANA01",2009-07-14,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2009,7,"2009-7","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1486","ANA01",2009-10-06,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2009,10,"2009-10","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1487","ANA01",2009-10-06,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2009,10,"2009-10","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1488","ANA01",2010-10-19,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2010,10,"2010-10","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1489","ANA01",2010-10-19,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2010,10,"2010-10","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1490","ANA01",2012-01-10,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2012,1,"2012-1","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1491","ANA01",2012-01-10,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2012,1,"2012-1","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1492","ANA01",2012-04-10,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2012,4,"2012-4","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1493","ANA01",2012-04-10,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2012,4,"2012-4","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1494","ANA01",2012-07-17,"arsenic","arsenic - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2012,7,"2012-7","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1495","ANA01",2012-07-17,"lead","lead - total","total",5,"","nd","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",2012,7,"2012-7","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"1496","ANA01",2018-08-30,"arsenic","arsenic - total","total",0.99,"ug/L","nd","ARI-2020",1,"Mainstem","Anacostia","Anacostia River",NA,NA,"Anacostia Upper",2018,8,"2018-8","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1497","ANA01",2018-08-30,"copper","copper",NA,1.6,"ug/L","nd","ARI-2020",2,"Mainstem","Anacostia","Anacostia River",NA,NA,"Anacostia Upper",2018,8,"2018-8","Copper",8.649399207,12.93311444,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1498","ANA01",2018-08-30,"zinc","zinc - total","total",3.5,"ug/L","nd","ARI-2020",5,"Mainstem","Anacostia","Anacostia River",NA,NA,"Anacostia Upper",2018,8,"2018-8","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1499","ANA01",2018-10-12,"arsenic","arsenic - total","total",1.2,"ug/L","d","ARI-2020",1,"Mainstem","Anacostia","Anacostia River",NA,NA,"Anacostia Upper",2018,10,"2018-10","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,0,0,0,0
"1500","ANA01",2018-10-12,"copper","copper",NA,3.5,"ug/L","d","ARI-2020",2,"Mainstem","Anacostia","Anacostia River",NA,NA,"Anacostia Upper",2018,10,"2018-10","Copper",8.649399207,12.93311444,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1501","ANA01",2018-10-12,"zinc","zinc - total","total",3.7,"ug/L","nd","ARI-2020",5,"Mainstem","Anacostia","Anacostia River",NA,NA,"Anacostia Upper",2018,10,"2018-10","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1502","ANA01",2019-06-11,"arsenic","arsenic - total","total",0.92,"ug/L","nd","ARI-2020",1,"Mainstem","Anacostia","Anacostia River",NA,NA,"Anacostia Upper",2019,6,"2019-6","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"1503","ANA01",2019-06-11,"copper","copper",NA,2.7,"ug/L","d","ARI-2020",2,"Mainstem","Anacostia","Anacostia River",NA,NA,"Anacostia Upper",2019,6,"2019-6","Copper",8.649399207,12.93311444,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1504","ANA01",2019-06-11,"zinc","zinc - total","total",4.1,"ug/L","nd","ARI-2020",5,"Mainstem","Anacostia","Anacostia River",NA,NA,"Anacostia Upper",2019,6,"2019-6","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1505","ANA05",1994-07-12,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,7,"1994-7","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1506","ANA05",1994-07-12,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,7,"1994-7","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1507","ANA05",1994-07-12,"lead","lead - total","total",10,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,7,"1994-7","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,1,0,0,1,0,0
"1508","ANA05",1994-07-12,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,7,"1994-7","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1509","ANA05",1994-07-12,"zinc","zinc - total","total",38,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,7,"1994-7","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1510","ANA08",1990-10-16,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1990,10,"1990-10","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1511","ANA08",1990-10-16,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1990,10,"1990-10","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1512","ANA08",1990-10-16,"lead","lead - total","total",50,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1990,10,"1990-10","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,1,0,0,1,0,0
"1513","ANA08",1990-10-16,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1990,10,"1990-10","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1514","ANA08",1990-10-16,"zinc","zinc - total","total",50,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1990,10,"1990-10","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1515","ANA08",1991-01-28,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,1,"1991-1","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1516","ANA08",1991-01-28,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,1,"1991-1","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1517","ANA08",1991-01-28,"lead","lead - total","total",50,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,1,"1991-1","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,1,0,0,1,0,0
"1518","ANA08",1991-01-28,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,1,"1991-1","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1519","ANA08",1991-01-28,"zinc","zinc - total","total",37,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,1,"1991-1","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1520","ANA08",1991-04-09,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,4,"1991-4","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1521","ANA08",1991-04-09,"lead","lead - total","total",50,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,4,"1991-4","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,1,0,0,1,0,0
"1522","ANA08",1991-04-09,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,4,"1991-4","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1523","ANA08",1991-04-09,"zinc","zinc - total","total",27,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,4,"1991-4","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1524","ANA08",1991-08-06,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,8,"1991-8","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1525","ANA08",1991-08-06,"copper","copper",NA,20,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,8,"1991-8","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1526","ANA08",1991-08-06,"lead","lead - total","total",50,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,8,"1991-8","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,1,0,0,1,0,0
"1527","ANA08",1991-08-06,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,8,"1991-8","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1528","ANA08",1991-08-06,"zinc","zinc - total","total",20,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,8,"1991-8","Zinc",114.1312364,113.2052223,NA,"ug/l",TRUE,FALSE,FALSE,0,0,0,0,0,0
"1529","ANA08",1991-10-07,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,10,"1991-10","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1530","ANA08",1991-10-07,"copper","copper",NA,20,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,10,"1991-10","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1531","ANA08",1991-10-07,"lead","lead - total","total",50,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,10,"1991-10","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,1,0,0,1,0,0
"1532","ANA08",1991-10-07,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,10,"1991-10","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1533","ANA08",1991-10-07,"zinc","zinc - total","total",41,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1991,10,"1991-10","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1534","ANA08",1994-01-04,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,1,"1994-1","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1535","ANA08",1994-01-04,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,1,"1994-1","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1536","ANA08",1994-01-04,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,1,"1994-1","Lead",2.407403804,61.77809842,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"1537","ANA08",1994-01-04,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,1,"1994-1","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1538","ANA08",1994-01-04,"zinc","zinc - total","total",52,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,1,"1994-1","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1539","ANA08",1994-04-05,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,4,"1994-4","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1540","ANA08",1994-04-05,"copper","copper",NA,10,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,4,"1994-4","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"1541","ANA08",1994-04-05,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,4,"1994-4","Lead",2.407403804,61.77809842,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"1542","ANA08",1994-04-05,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,4,"1994-4","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1543","ANA08",1994-04-05,"zinc","zinc - total","total",46,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,4,"1994-4","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1544","ANA08",1994-07-12,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,7,"1994-7","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1545","ANA08",1994-07-12,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,7,"1994-7","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1546","ANA08",1994-07-12,"lead","lead - total","total",10,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,7,"1994-7","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,1,0,0,1,0,0
"1547","ANA08",1994-07-12,"mercury","mercury - total","total",1.200000048,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,7,"1994-7","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,1,0,0,1,0,0
"1548","ANA08",1994-07-12,"zinc","zinc - total","total",38,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,7,"1994-7","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1549","ANA08",1994-10-25,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,10,"1994-10","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1550","ANA08",1994-10-25,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,10,"1994-10","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1551","ANA08",1994-10-25,"lead","lead - total","total",7,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,10,"1994-10","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,1,0,0,1,0,0
"1552","ANA08",1994-10-25,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,10,"1994-10","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1553","ANA08",1994-10-25,"zinc","zinc - total","total",20,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1994,10,"1994-10","Zinc",114.1312364,113.2052223,NA,"ug/l",TRUE,FALSE,FALSE,0,0,0,0,0,0
"1554","ANA08",1995-01-10,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,1,"1995-1","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1555","ANA08",1995-01-10,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,1,"1995-1","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1556","ANA08",1995-01-10,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,1,"1995-1","Lead",2.407403804,61.77809842,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"1557","ANA08",1995-01-10,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,1,"1995-1","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1558","ANA08",1995-01-10,"zinc","zinc - total","total",40,"ug/l","d","DOEE Lab",20,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,1,"1995-1","Zinc",114.1312364,113.2052223,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1559","ANA08",1995-04-11,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,4,"1995-4","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1560","ANA08",1995-04-11,"lead","lead - total","total",7,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,4,"1995-4","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,1,0,0,1,0,0
"1561","ANA08",1995-04-11,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,4,"1995-4","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"1562","ANA08",1995-07-11,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,7,"1995-7","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"1563","ANA08",1995-07-11,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,7,"1995-7","Copper",8.649399207,12.93311444,NA,"ug/l",TRUE,TRUE,FALSE,1,1,0,0,0,0
"1564","ANA08",1995-07-11,"lead","lead - total","total",7,"ug/l","d","DOEE Lab",5,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,7,"1995-7","Lead",2.407403804,61.77809842,NA,"ug/l",FALSE,TRUE,FALSE,1,0,0,1,0,0
"1565","ANA08",1995-07-11,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Mainstem","Anacostia","Anacostia River",NA,"","Anacostia Upper",1995,7,"1995-7","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
